Band	ANSP	Plate.number	Taxon_order	Taxon_family	Taxon	Season	Date	Age	Sex	Gel.band.haem	Gel.band.Leuco	Lineage.N..O.	Parasite.1	Parasite.2	Parasite.3	Parasite.4	Lineage.Name.1	Lineage.Name.2	Lineage.Name.3	Lineage.Name.4	Migration	Breeding	lineage.per.host	infxn	haempresence	plaspresence	leucopresence	mixedinfxn	
255102589	30389	Rushton_2	Passeriformes	Passerellidae	Melospiza melodia	summer	23-Jun-15	HY	Male	positive		Old	Plasmodium				SEIAUR01				1	1	1	1	0	1	0	0	
256185432	30390	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	23-Jun-15	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173037	30391	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	23-Jun-15	SY	Female	positive		Old	Plasmodium				SEIAUR01				2	1	1	1	0	1	0	0	
264172953	30392	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	23-Jun-15	AHY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
270030475	30393	Rushton_2	Passeriformes	Parulidae	Geothlypis trichas	summer	23-Jun-15	AHY	Female												2	1	0	0	0	0	0	0	
255102590	30394	Rushton_2	Piciformes	Picidae	Picoides pubescens	summer	23-Jun-15	HY	Male												0	1	0	0	0	0	0	0	
255102591	30395	Rushton_2	Piciformes	Picidae	Picoides pubescens	summer	23-Jun-15	SY	Female												0	1	0	0	0	0	0	0	
264173039	30396	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	23-Jun-15	SY	Male												3	1	0	0	0	0	0	0	
256185081	30397	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	23-Jun-15	SY	Male												3	1	0	0	0	0	0	0	
134293815	30398	Rushton_2	Passeriformes	Turdidae	Turdus migratorius	summer	23-Jun-15	ASY	Female	positive		Old	Plasmodium				TUMIG03				1	1	1	1	0	1	0	0	
134293819	30399	Rushton_2	Piciformes	Picidae	Melanerpes carolinus	summer	23-Jun-15	TY	Female												0	1	0	0	0	0	0	0	
255102569	30400	Rushton_2	Passeriformes	Turdidae	Catharus fuscescens	summer	23-Jun-15	ASY	Male												3	1	0	0	0	0	0	0	
255102592	30401	Rushton_2	Passeriformes	Troglodytidae	Thryothorus ludovicianus	summer	23-Jun-15	HY	Male												0	1	0	0	0	0	0	0	
253181993	30402	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	23-Jun-15	ASY	Female	positive		Old	Plasmodium				DENPET03				2	1	1	1	0	1	0	0	
256185036	30403	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	23-Jun-15	ASY	Male												3	1	0	0	0	0	0	0	
264173042	30404	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	23-Jun-15	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
256143333	30405	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	23-Jun-15	ASY	Male	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
264173043	30406	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	23-Jun-15	SY	Male	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
255102593	30407	Rushton_2	Piciformes	Picidae	Picoides pubescens	summer	23-Jun-15	HY	Female												0	1	0	0	0	0	0	0	
134293820	30408	Rushton_2	Passeriformes	Turdidae	Turdus migratorius	summer	23-Jun-15	ASY	Male	positive		Old	Plasmodium				TUMIG03				1	1	1	1	0	1	0	0	
256185044	30409	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	23-Jun-15	ASY	Female	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
256185058	30410	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	23-Jun-15	ASY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173015	30411	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	1-Jul-15	SY	Female	positive	positive	Old	Leucocytozoon				CATMIN01				3	1	1	1	0	0	1	1	
264173044	30412	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	HY	Female	positive		Old	Plasmodium				SEIAUR01				2	1	1	1	0	1	0	0	
255102594	30413	Rushton_2	Passeriformes	Turdidae	Catharus fuscescens	summer	1-Jul-15	HY	Male												3	1	0	0	0	0	0	0	
217102990	30414	Rushton_2	Passeriformes	Parulidae	Seiurus aurocapilla	summer	1-Jul-15	HY	Female												3	1	0	0	0	0	0	0	
217102991	30415	Rushton_2	Passeriformes	Parulidae	Seiurus aurocapilla	summer	1-Jul-15	HY	Female												3	1	0	0	0	0	0	0	
266057141	30416	Rushton_2	Passeriformes	Parulidae	Geothlypis trichas	summer	1-Jul-15	HY	Female												2	1	0	0	0	0	0	0	
264173045	30417	Rushton_2	Passeriformes	Cardinalidae	Cardinalis cardinalis	summer	1-Jul-15	HY	U	positive	positive	Old	Leucocytozoon				CARCAR05				0	1	1	1	0	0	1	0	
264173046	30418	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	SY	Male												2	1	0	0	0	0	0	0	
264173047	30455	Rushton_2	Passeriformes	Turdidae	Hylocichla mustelina	summer	1-Jul-15	SY	Female	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
255102595	30456	Rushton_2	Passeriformes	Passerellidae	Melospiza melodia	summer	1-Jul-15	HY	U	positive		Old	Plasmodium				SEIAUR01				1	1	1	1	0	1	0	0	
264173048	30457	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	SY	Male	positive		Old	Haemoproteus				MAFUS02				NA	NA	1	1	1	0	0	0	
255102514	30458	Rushton_2	Passeriformes	Turdidae	Catharus fuscescens	summer	1-Jul-15	ASY	Male	positive		Old	Plasmodium				CATUST06				3	1	1	1	0	1	0	0	
217102992	30459	Rushton_2	Passeriformes	Parulidae	Seiurus aurocapilla	summer	1-Jul-15	HY	Female												3	1	0	0	0	0	0	0	
266057143	30460	Rushton_2	Passeriformes	Paridae	Poecile carolinensis	summer	1-Jul-15	HY	Female												0	1	0	0	0	0	0	0	
264173031	30461	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173049	30462	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	HY	Male	positive		Old	Plasmodium				SEIAUR01				2	1	1	1	0	1	0	0	
264172980	30463	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	ASY	Male												2	1	0	0	0	0	0	0	
256185537	30464	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	AHY	Male												2	1	0	0	0	0	0	0	
255102547	30465	Rushton_2	Passeriformes	Turdidae	Catharus fuscescens	summer	1-Jul-15	ASY	Male												3	1	0	0	0	0	0	0	
134293821	30466	Rushton_2	Passeriformes	Turdidae	Turdus migratorius	summer	1-Jul-15	ASY	Male	positive		Old	Plasmodium				TUMIG03				1	1	1	1	0	1	0	0	
217102993	30467	Rushton_2	Passeriformes	Parulidae	Seiurus aurocapilla	summer	1-Jul-15	HY	Male	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
264173050	30468	Rushton_2	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	SY	Male												2	1	0	0	0	0	0	0	
264173051	30469	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	HY	Female	positive		Old	Plasmodium				SEIAUR01				2	1	1	1	0	1	0	0	
256185100	30470	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	ASY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
256185803	30471	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	1-Jul-15	SY	Male												2	1	0	0	0	0	0	0	
255102515	30472	Rushton_5	Passeriformes	Turdidae	Catharus fuscescens	summer	1-Jul-15	ASY	Male	positive		Old	Haemoproteus				MAFUS02				3	1	1	1	1	0	0	0	
256185072	30473	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	14-Jul-15	ASY	Female												2	1	0	0	0	0	0	0	
255102597	30474	Rushton_5	Passeriformes	Turdidae	Catharus fuscescens	summer	14-Jul-15	SY	Male		positive	New	Leucocytozoon				CATFUS24				3	1	1	1	0	0	1	0	
264173052	30475	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	14-Jul-15	HY	Male												2	1	0	0	0	0	0	0	
255102598	30476	Rushton_5	Passeriformes	Paridae	Baeolophus bicolor	summer	14-Jul-15	HY	Male												0	1	0	0	0	0	0	0	
264173023	30477	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	14-Jul-15	ASY	Male												2	1	0	0	0	0	0	0	
217102994	30478	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	14-Jul-15	AHY	Female												3	1	0	0	0	0	0	0	
217102955	30479	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	14-Jul-15	ASY	Female												3	1	0	0	0	0	0	0	
264173053	30480	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	14-Jul-15	HY	Male												3	1	0	0	0	0	0	0	
92038297	30481	Rushton_5	Passeriformes	Parulidae	Geothlypis trichas	summer	14-Jul-15	ASY	Female												2	1	0	0	0	0	0	0	
255102599	30482	Rushton_5	Passeriformes	Sittidae	Sitta carolinensis	summer	14-Jul-15	HY	Female												0	1	0	0	0	0	0	0	
264172933	30483	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	14-Jul-15	SY	Female	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
217102954	30484	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	21-Jul-15	ASY	Male												3	1	0	0	0	0	0	0	
244110601	30485	Rushton_5	Passeriformes	Troglodytidae	Thryothorus ludovicianus	summer	21-Jul-15	HY	Male												0	1	0	0	0	0	0	0	
217102995	30486	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	21-Jul-15	HY	Male	positive		Old	Plasmodium				SEIAUR01				3	1	1	1	0	1	0	0	
192147690	30487	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	21-Jul-15	ASY	Female												3	1	0	0	0	0	0	0	
264173054	30488	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
217102996	30489	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	21-Jul-15	HY	Male	positive		Old	Haemoproteus				MAFUS02				3	1	1	1	1	0	0	0	
264173055	30490	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	SY	Female	positive		Old	Plasmodium				PADOM11				2	1	1	1	0	1	0	0	
258120282	30527	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Female												1	0	0	0	0	0	0	0	
271179006	30528	Rushton_7	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	7 0ct 2015	HY	Male												1	0	0	0	0	0	0	0	
271179007	30529	Rushton_7	Passeriformes	Turdidae	Catharus minimus	fall	7 0ct 2015	HY	Male		positive	Old	Leucocytozoon	Leucocytozoon	Leucocytozoon 		CATMIN01	CATFUS18	POEHUD01		3	0	3	1	0	0	1	1	
264173546	30530	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	7 0ct 2015	HY	Female		positive	Old	Leucocytozoon				HYLMUS02				2	0	1	1	0	0	1	0	
272044720	30531	Rushton_7	Passeriformes	Troglodytidae	Troglodytes aedon	fall	7 0ct 2015	HY	Male		positive	New	Leucocytozoon	Leucocytozoon			HYLMUS02	TROAED25			2	0	2	1	0	0	1	1	
264173931	30532	Rushton_7	Passeriformes	Cardinalidae	Pheucticus ludovicianus	fall	7 0ct 2015	AHY	Male	positive	positive	Old	Plasmodium	Leucocytozoon	Plasmodium		PADOM11	PIRFLA02	SEIAUR01		3	0	3	1	0	1	1	1	
272044722	30533	Rushton_7	Passeriformes	Troglodytidae	Troglodytes aedon	fall	7 0ct 2015	HY	Male												2	0	0	0	0	0	0	0	
264173930	30534	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	7 0ct 2015	HY	Male	positive		New	Plasmodium	Plasmodium			PADOM11	RWB01			2	0	2	1	0	1	0	1	
235110244	30535	Rushton_7	Passeriformes	Passerellidae	Melospiza georgiana	fall	7 0ct 2015	HY	Female	positive		Old	Plasmodium				RWB01				2	0	1	1	0	1	0	0	
272044723	30536	Rushton_7	Passeriformes	Passerellidae	Spizella pusilla	fall	7 0ct 2015	AHY	Female	positive		Old	Plasmodium				PADOM11				1	0	1	1	0	1	0	0	
271179009	30537	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Female	positive		Old	Plasmodium	Plasmodium			SEIAUR01	GEOTRI09			1	0	2	1	0	1	0	1	
271179010	30538	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Female	positive		Old	Plasmodium	Plasmodium			SEIAUR01	PADOM11			1	0	2	1	0	1	0	1	
271179011	30539	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Male												1	0	0	0	0	0	0	0	
271179012	30540	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Female												1	0	0	0	0	0	0	0	
271179014	30541	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Male	positive		Old	Plasmodium	Plasmodium			SEIAUR01	GEOTRI09			1	0	2	1	0	1	0	1	
271179016	30542	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Male	positive		Old	Plasmodium	Plasmodium			SEIAUR01	GEOTRI09			1	0	2	1	0	1	0	1	
271179017	30543	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	7 0ct 2015	HY	Female	positive		Old	Plasmodium				SEIAUR01				1	0	1	1	0	1	0	0	
264173909	30544	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	7 0ct 2015	HY	Male												2	0	0	0	0	0	0	0	
121317753	30545	Rushton_7	Passeriformes	Corvidae	Cyanocitta cristata	fall	7 0ct 2015	AHY	Female	positive		Old	Plasmodium				SETCOR03				1	0	1	1	0	1	0	0	
264173511	30546	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	7 0ct 2015	HY	Female												2	0	0	0	0	0	0	0	
272044729	30547	Rushton_7	Passeriformes	Paridae	Poecile carolinensis	fall	7 0ct 2015	HY	Male												0	0	0	0	0	0	0	0	
271179018	30548	Rushton_7	Piciformes	Picidae	Picoides pubescens	fall	7 0ct 2015	HY	Male		positive	New	Leucocytozoon	Leucocytozoon			CATFUS18	HYLMUS02			0	0	2	1	0	0	1	1	
271179063	30549	Rushton_7	Passeriformes	Turdidae	Catharus guttatus	fall	14 0ct 2015	HY	Male	positive	positive	Old	Plasmodium	Leucocytozoon			BT7	HYLMUS02			2	0	2	1	0	1	1	1	
264173938	30550	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	14 0ct 2015	HY	Female	positive	positive	Old	Plasmodium	Leucocytozoon			PADOM11	HYLMUS02			2	0	2	1	0	1	1	1	
272044743	30551	Rushton_7	Passeriformes	Paridae	Poecile carolinensis	fall	14 0ct 2015	HY	Male		positive	New	Leucocytozoon				HYLMUS02				0	0	1	1	0	0	1	0	
271179064	30552	Rushton_7	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	14 0ct 2015	AHY	Male	positive		Old	Plasmodium	Plasmodium			GEOTRI09	SEIAUR01			1	0	2	1	0	1	0	1	
264173483	30553	Rushton_7	Passeriformes	Passerellidae	Pipilo erythrophthalmus	fall	14 0ct 2015	HY	Male	positive		Old	Plasmodium				SEIAUR01				3	0	1	1	0	1	0	0	
271179066	30554	Rushton_7	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	14 0ct 2015	HY	Female		positive	Old	Leucocytozoon				CNEORN01				1	0	1	1	0	0	1	0	
271179065	30555	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	14 0ct 2015	HY	Male	positive	positive	Old	Plasmodium	Plasmodium		Leucocytozoon	SEIAUR01	PADOM11	CB1		1	0	3	1	0	1	1	1	
264173935	30556	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	14 0ct 2015	HY	Male	positive		Old	Plasmodium	Plasmodium			BT7	PADOM11			2	0	2	1	0	1	0	1	
271179067	30557	Rushton_7	Passeriformes	Passerellidae	Zonotrichia albicollis	fall	14 0ct 2015	HY	Female	positive		Old	Plasmodium	Plasmodium	Haemoproteus		GEOTRI09	BT7	SPIARB01		1	0	3	1	1	1	0	1	
244110601	30558	Rushton_7	Passeriformes	Troglodytidae	Thryothorus ludovicianus	fall	14 0ct 2015	HY	Male	positive		Old	Plasmodium	Plasmodium			PADOM11	GEOTRI09	SPIARB01		0	0	3	1	0	1	0	1	
271179068	30559	Rushton_7	Passeriformes	Passerellidae	Melospiza melodia	fall	14 0ct 2015	HY	Male	positive		Old	Plasmodium				PADOM11				1	0	1	1	0	1	0	0	
264173928	30560	Rushton_7	Passeriformes	Mimidae	Dumetella carolinensis	fall	14 0ct 2015	HY	U	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
267038692	30561	Rushton_7	Passeriformes	Regulidae	Regulus calendula	fall	14 0ct 2015	AHY	Male												2	0	0	0	0	0	0	0	
272044729	30562	Rushton_7	Passeriformes	Paridae	Poecile carolinensis	fall	14 0ct 2015	HY	Male												0	0	0	0	0	0	0	0	
264173056	30671	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173057	30672	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	21-Jul-15	ASY	Male	positive		Old	Haemoproteus				MAFUS02				3	1	1	1	1	0	0	0	
255102578	30673	Rushton_5	Passeriformes	Turdidae	Catharus fuscescens	summer	21-Jul-15	AHY	Female												3	1	0	0	0	0	0	0	
264173060	30674	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	SY	Female												2	1	0	0	0	0	0	0	
266057144	30675	Rushton_5	Passeriformes	Parulidae	Geothlypis trichas	summer	21-Jul-15	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264172908	30676	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	ASY	Male												2	1	0	0	0	0	0	0	
264173061	30677	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	HY	Female												2	1	0	0	0	0	0	0	
134293822	30678	Rushton_5	Passeriformes	Turdidae	Turdus migratorius	summer	21-Jul-15	HY	Male	positive		Old	Haemoproteus				TUMIG06				1	1	1	1	1	0	0	0	
244110602	30679	Rushton_5	Piciformes	Picidae	Picoides pubescens	summer	21-Jul-15	HY	Male	positive		Old	Haemoproteus				TUMIG06				0	1	1	1	1	0	0	0	
264173063	30680	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	21-Jul-15	HY	Male	positive		Old	Haemoproteus				TUMIG06				3	1	1	1	1	0	0	0	
264173062	30681	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	SY	Female	positive		Old	Haemoproteus	Plasmodium			MAFUS02	PADOM11			2	1	2	1	1	1	0	1	
244110603	30682	Rushton_5	Piciformes	Picidae	Picoides pubescens	summer	21-Jul-15	HY	Female	positive											0	1	0	0	0	0	0	0	
264173064	30683	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	SY	Male												2	1	0	0	0	0	0	0	
244110604	30684	Rushton_5	Passeriformes	Sittidae	Sitta carolinensis	summer	21-Jul-15	HY	Male												0	1	0	0	0	0	0	0	
266057145	30685	Rushton_5	Passeriformes	Parulidae	Geothlypis trichas	summer	21-Jul-15	U	Male	positive		Old	Plasmodium				WW3				2	1	1	1	0	1	0	0	
264173065	30686	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	SY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173066	30687	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173068	30688	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	HY	Male												2	1	0	0	0	0	0	0	
264173067	30689	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	21-Jul-15	ASY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
266057140	30690	Rushton_5	Passeriformes	Parulidae	Geothlypis trichas	summer	29-Jul-15	SY	Male												2	1	0	0	0	0	0	0	
217102997	30691	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	29-Jul-15	HY	Female	positive		Old	Plasmodium				SEIAUR01				3	1	1	1	0	1	0	0	
217102998	30692	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	summer	29-Jul-15	SY	Female												3	1	0	0	0	0	0	0	
264173009	30693	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	29-Jul-15	SY	Male												3	1	0	0	0	0	0	0	
134293812	30694	Rushton_5	Passeriformes	Passerellidae	Pipilo erythrophthalmus	summer	29-Jul-15	ASY	Male		positive	Old	Leucocytozoon	Leucocytozoon			DUMCAR01	ZOLEU02			3	1	2	1	0	0	1	1	
264173070	30695	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	29-Jul-15	HY	Female	positive		Old	Plasmodium	Plasmodium			CATUST05	LINN1			3	1	2	1	0	1	0	1	
264173072	30696	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	29-Jul-15	AHY	Female	positive		Old	Plasmodium				PADOM11				2	1	1	1	0	1	0	0	
264173071	30697	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	29-Jul-15	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
266057147	30698	Rushton_5	Passeriformes	Parulidae	Geothlypis trichas	summer	29-Jul-15	HY	Female												2	1	0	0	0	0	0	0	
264173073	30699	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	29-Jul-15	HY	Male	positive		Old	Plasmodium				CATUST05				3	1	1	1	0	1	0	0	
264172933	30700	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	29-Jul-15	SY	Female	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
266057148	30701	Rushton_5	Passeriformes	Parulidae	Geothlypis trichas	summer	29-Jul-15	ASY	Male	positive		Old	Plasmodium				SEIAUR01				2	1	1	1	0	1	0	0	
264173074	30702	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	29-Jul-15	HY	Female												2	1	0	0	0	0	0	0	
244110606	30703	Rushton_5	Passeriformes	Turdidae	Catharus fuscescens	summer	29-Jul-15	HY	Male												3	1	0	0	0	0	0	0	
264173075	30704	Rushton_5	Passeriformes	Cardinalidae	Cardinalis cardinalis	summer	29-Jul-15	HY	Female	positive		Old	Haemoproteus	Plasmodium			SIAMEX01	BT7			0	1	2	1	1	1	0	1	
264173024	30705	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	29-Jul-15	SY	Male	positive		Old	Plasmodium				TUMIG03				3	1	1	1	0	1	0	0	
264173038	30706	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	29-Jul-15	SY	Female	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173076	30707	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	summer	29-Jul-15	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	1	1	1	1	0	0	0	
264173077	30708	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	summer	29-Jul-15	HY	Male												3	1	0	0	0	0	0	0	
255102587	30710	Rushton_5	Passeriformes	Turdidae	Catharus fuscescens	summer	29-Jul-15	AHY	Male												3	1	0	0	0	0	0	0	
60358981	30711	Rushton_5	Piciformes	Picidae	Colaptes auratus	summer	29-Jul-15	HY	Male												1	1	0	0	0	0	0	0	
244110608	30712	Rushton_5	Passeriformes	Paridae	Baeolophus bicolor	summer	29-Jul-15	HY	Male		positive										0	1	0	0	0	0	0	0	
244110610	30713	Rushton_5	Passeriformes	Paridae	Baeolophus bicolor	summer	29-Jul-15	ASY	Male	positive		Old	Plasmodium				SEIAUR01				0	1	1	1	0	1	0	0	
244110607	30714	Rushton_5	Passeriformes	Paridae	Baeolophus bicolor	summer	29-Jul-15	AHY	Female	positive	positive	Old	Plasmodium				SEIAUR01				0	1	1	1	0	1	0	0	
244110609	30715	Rushton_5	Passeriformes	Paridae	Baeolophus bicolor	summer	29-Jul-15	AHY	Male												0	1	0	0	0	0	0	0	
255102598	30716	Rushton_5	Passeriformes	Paridae	Baeolophus bicolor	summer	29-Jul-15	HY	Male	positive	positive	Old	Plasmodium				SEIAUR01				0	1	1	1	0	1	0	0	
264172987	30717	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	AHY	Male												2	0	0	0	0	0	0	0	
264172989	30718	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	HY	Female	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
264172988	30719	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	HY	Female												2	0	0	0	0	0	0	0	
264172990	30720	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	HY	Male	positive		Old	Haemoproteus				MAFUS02				2	0	1	1	1	0	0	0	
258120230	30721	Rushton_5	Passeriformes	Turdidae	Catharus fuscescens	fall	27-Aug-15	HY	Male		positive										3	0	0	0	0	0	0	0	
264172991	30722	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	HY	Female	positive		Old	Plasmodium				TUMIG03				2	0	1	1	0	1	0	0	
264172992	30723	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	HY	Female	positive		Old	Plasmodium				PADOM11				2	0	1	1	0	1	0	0	
264172993	30724	Rushton_5	Passeriformes	Turdidae	Hylocichla mustelina	fall	27-Aug-15	HY	Male	positive		New	Plasmodium	Plasmodium			LINN1	HYLMUS07			3	0	2	1	0	1	0	1	
235110212	30725	Rushton_5	Passeriformes	Parulidae	Seiurus aurocapilla	fall	27-Aug-15	HY	Female												3	0	0	0	0	0	0	0	
272044629	30726	Rushton_5	Passeriformes	Troglodytidae	Troglodytes aedon	fall	27-Aug-15	HY	Male												2	0	0	0	0	0	0	0	
264172995	30727	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	AHY	Male												2	0	0	0	0	0	0	0	
264172994	30728	Rushton_5	Passeriformes	Mimidae	Dumetella carolinensis	fall	27-Aug-15	HY	Male	positive		Old	Plasmodium	Haemoproteus			PADOM11	MAFUS02			2	0	2	1	1	1	0	1	
